movieId,title_tmdb,genres,actors,directors,overview,original_language,poster_path,avg_rating,total_rating_users,popularity_score,imdbId,tmdbId
6035,Pépé le Moko,Crime|Drama|Romance,Jean Gabin|Mireille Balin|Gabriel Gabrio|Lucas Gridoux|Gilbert Gil,Julien Duvivier,"Pépé le Moko, one of France's most wanted criminals, hides out in the Casbah section of Algiers. He knows police will be waiting for him if he tries to leave the city. When Pépé meets Gaby, a gorgeous woman from Paris who is lost in the Casbah, he falls for her.",fr,https://image.tmdb.org/t/p/w500/y6FTSnCSBVJVPa7M1LuVroLN0ag.jpg,3.25,2.0,3.570489938171357,29453,26252.0
6036,Secret Admirer,Comedy|Romance,C. Thomas Howell|Lori Loughlin|Kelly Preston|Dee Wallace|Cliff DeYoung,David Greenwalt,An anonymous love letter left in Michael Ryan's locker on the last day of school wreaks havoc on his life and the lives of everyone who comes in contact with it.,en,https://image.tmdb.org/t/p/w500/4kJQ1R7zD1ckFPFfmyxI7kwPSiM.jpg,3.0,1.0,2.0794415416798357,89981,24742.0
6039,The Woman in Red,Comedy|Romance,Gene Wilder|Charles Grodin|Joseph Bologna|Judith Ivey|Michael Huddleston,Gene Wilder,"When a happily married family man, who would never consider an affair, meets a beautiful woman in red, he is totally infatuated and desperate to make her acquaintance. However, as he tries out various schemes to sneak out to meet her, he realizes that adultery is not quite as easy as it looks.",en,https://image.tmdb.org/t/p/w500/4cBhKj5wVEyJdXwZfxHB1E4P749.jpg,2.375,4.0,3.8224150420309884,88414,5968.0
6040,Darkness Falls,Horror|Thriller,Chaney Kley|Emma Caulfield|Lee Cormie|Sullivan Stapleton|Emily Browning,Jonathan Liebesman,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",en,https://image.tmdb.org/t/p/w500/qoceKsM15yL5Tmyuhkdl7vM5Vi4.jpg,2.125,4.0,3.420055563922463,282209,10727.0
6041,Amen.,Drama,Ulrich Tukur|Mathieu Kassovitz|Ulrich Mühe|Michel Duchaussoy|Marcel Iureș,Costa-Gavras,"Kurt Gerstein—a member of the Institute for Hygiene of the Waffen-SS—is appalled to discover that a poison gas he helped discover is being used to kill Jews. Driven by his conscience to alert the rest of the world, Gerstein teams up with a young Jesuit priest, Riccardo Fontana, but their protestations fall on deaf ears in the Vatican.",fr,https://image.tmdb.org/t/p/w500/duNRweZ6PBpFSVNLJYexZ2XEqr0.jpg,3.8333333333333335,3.0,5.314128384292914,280653,9045.0
6042,Blind Spot: Hitler's Secretary,Documentary,Traudl Junge,André Heller|Othmar Schmiderer,"Documentarians Andre Heller and Othmar Schmiderer turn their camera on 81-year-old Traudl Junge, who served as Adolf Hitler's secretary from 1942 to 1945, and allow her to speak about her experiences. Junge sheds light on life in the Third Reich and the days leading up to Hitler's death in the famed bunker, where Junge recorded Hitler's last will and testament. Her gripping account is nothing short of mesmerizing.",de,https://image.tmdb.org/t/p/w500/4FyWb8uQsC2qj8o7rMiJgicZvy0.jpg,3.0,1.0,2.0794415416798357,311320,9082.0
6044,Blind Date,Horror|Thriller,Joseph Bottoms|Kirstie Alley|James Daughton|Lana Clarkson|Keir Dullea,Nico Mastorakis,"A man goes blind when remembering his lost girlfriend, but the doctors can't find anything wrong with his eyes. They fit him with an experimental device which allows him to see with the aid of a computer interface and brain electrodes. Meanwhile, a taxi driver is taking young women up to their apartments, giving them gas, and performing a little fatal amateur surgery on them. Their paths inevitably converge, and the blind man must try to stop the psychopath.",en,https://image.tmdb.org/t/p/w500/totM9TbQJ31X2qfp0D5G7baccXm.jpg,2.0,1.0,1.3862943611198906,86978,80965.0
6049,Ethan Frome,Drama,Liam Neeson|Patricia Arquette|Joan Allen|Tate Donovan|Stephen Mendillo,John Madden,"Married couple, Ethan and Zeena, are in need an extra hand around the house due to Zeena's debilitated body and constant illness. The young woman who joins them is a beautiful, spirited person. She and Ethan fall in love much to the dismay of Zeena.",it,https://image.tmdb.org/t/p/w500/wsXL08E4gQHWW5pRX4qpIyyeBfs.jpg,4.0,1.0,2.772588722239781,106833,61807.0
6051,The Harder They Come,Action|Crime|Drama,Jimmy Cliff|Janet Bartley|Carl Bradshaw|Ras Daniel Hartman|Basil Keane,Perry Henzell,"Ivanhoe Martin arrives in Kingston, Jamaica, looking for work and, after some initial struggles, lands a recording contract as a reggae singer. He records his first song, ""The Harder They Come,"" but after a bitter dispute with a manipulative producer named Hilton, soon finds himself resorting to petty crime in order to pay the bills. He deals marijuana, kills some abusive cops and earns local folk hero status. Meanwhile, his record is topping the charts.",en,https://image.tmdb.org/t/p/w500/nXcWgfds0E8T2pQLvgWLCiUmlV6.jpg,4.166666666666667,3.0,5.776226504666211,70155,7514.0
6055,Sugar Hill,Drama,Wesley Snipes|Michael Wright|Theresa Randle|Clarence Williams III|Abe Vigoda,Leon Ichaso,"In the Harlem neighborhood of New York City, the Mafia steps in when a drug dealer quits his partner and brother to lead a straight life with his girlfriend.",en,https://image.tmdb.org/t/p/w500/6bnYhhJS7vuDMRPVSplWaXdK49g.jpg,2.25,2.0,2.471877649503247,107079,39349.0
6057,Biker Boyz,Action|Crime|Drama,Laurence Fishburne|Derek Luke|Orlando Jones|Djimon Hounsou|Meagan Good,Reggie Rock Bythewood,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",en,https://image.tmdb.org/t/p/w500/frb2Tk7DTBshZ61Or0D3M1kslWL.jpg,2.0,1.0,1.3862943611198906,326769,12253.0
6058,Final Destination 2,Horror|Thriller,Ali Larter|A. J. Cook|Michael Landes|David Paetkau|James Kirk,David R. Ellis,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",en,https://image.tmdb.org/t/p/w500/dg6Tf98InieJSClSKQJTQevYWmB.jpg,3.05,10.0,7.31358058203503,309593,9358.0
6059,The Recruit,Action|Thriller,Colin Farrell|Al Pacino|Bridget Moynahan|Gabriel Macht|Karl Pruner,Roger Donaldson,"A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one.",en,https://image.tmdb.org/t/p/w500/zd9eNagUB7FEaqffnSw3n3Nii4p.jpg,3.3529411764705883,17.0,9.691246482357728,292506,1647.0
6060,The Guru,Comedy|Romance,Jimi Mistry|Heather Graham|Marisa Tomei|Michael McKean|Dash Mihok,Daisy von Scherler Mayer,"Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse.",en,https://image.tmdb.org/t/p/w500/1GQ4nYfRU4rANvCFq4y2o1GExgQ.jpg,3.0,2.0,3.295836866004329,280720,9027.0
6062,Lost in La Mancha,Documentary,Jeff Bridges|Johnny Depp|Vanessa Paradis|Jean Rochefort|Terry Gilliam,Louis Pepe|Keith Fulton,"Fulton and Pepe's 2000 documentary captures Terry Gilliam's attempt to get The Man Who Killed Don Quixote off the ground. Back injuries, freakish storms, and more zoom in to sabotage the project.",en,https://image.tmdb.org/t/p/w500/gPlWNmQOzJ7j8djCxXcc40syVS3.jpg,3.0833333333333335,6.0,5.999889626253883,308514,21189.0
6063,May,Drama|Horror,Angela Bettis|Jeremy Sisto|Anna Faris|James Duval|Nichole Hiltz,Lucky McKee,A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.,en,https://image.tmdb.org/t/p/w500/oFXhJYTax1cnNtgvLdKlXuYiWPV.jpg,3.3333333333333335,3.0,4.620981203732969,303361,10894.0
6064,The Harder They Fall,Drama|Film-Noir,Humphrey Bogart|Rod Steiger|Jan Sterling|Mike Lane|Max Baer,Mark Robson,"Jobless sportswriter Eddie Willis is hired by corrupt fight promoter Nick Benko to promote his current protégé, an unknown Argentinian boxer named Toro Moreno. Although Moreno is a hulking giant, his chances for success are hampered by a powder-puff punch and a glass jaw. Exploiting Willis' reputation for integrity and standing in the boxing community, Benko arranges a series of fixed fights that propel the unsophisticated Moreno to #1 contender for the championship. The reigning champ, the sadistic Buddy Brannen, harbors resentment at the publicity Toro has been receiving and vows to viciously punish him in the ring. Eddie must now decide whether or not to tell the naive Toro the truth.",en,https://image.tmdb.org/t/p/w500/93pUA2kAOeVlyvO1EeW8YmYIapt.jpg,4.0,1.0,2.772588722239781,49291,28528.0
6067,Ordinary Decent Criminal,Comedy|Crime,Kevin Spacey|Linda Fiorentino|Colin Farrell|Peter Mullan|Stephen Dillane,Thaddeus O'Sullivan,"Michael Lynch is a notorious criminal with two wives and a flair for showmanship. He's also a huge embarrassment to the local police, who are determined to bring him down once and for all.",en,https://image.tmdb.org/t/p/w500/jZiORaxALVDGoMUBau85E4CWB0d.jpg,4.0,1.0,2.772588722239781,160611,12490.0
6070,Tokyo Decadence,Drama,Miho Nikaido|Sayoko Amano|Tenmei Kano|Kan Mikami|Masahiko Shimada,Ryū Murakami,"A submissive hooker goes about her trade, suffering abuse at the hands of Japanese salarymen and Yakuza types. She's unhappy about her work, and is apparently trying to find some sort of appeasement for the fact that her lover has married.",ja,https://image.tmdb.org/t/p/w500/ya3HsnwavmtQYMxnGS5T5RV6do0.jpg,4.0,1.0,2.772588722239781,105622,15802.0
6078,Firefox,Action|Sci-Fi|Thriller,Clint Eastwood|Freddie Jones|David Huffman|Warren Clarke|Ronald Lacey,Clint Eastwood,"The Soviets have developed a revolutionary new jet fighter, called 'Firefox'. Worried that the jet will be used as a first-strike weapon—as there are rumours that it is undetectable by radar—the British send ex-Vietnam War pilot, Mitchell Gant on a covert mission into the Soviet Union to steal the Firefox.",en,https://image.tmdb.org/t/p/w500/xP6VaKdFEriMzPXe3j5YyDF3ryS.jpg,2.75,2.0,3.021183793837302,83943,10724.0
6086,"I, the Jury",Crime|Drama|Thriller,Armand Assante|Barbara Carrera|Laurene Landon|Alan King|Geoffrey Lewis,Richard T. Heffron,"Jack Williams was the best friend of Vietnam veteran and detective Mike Hammer. When Jack is murdered, Mike makes it his business to solve the crime. He is helped by his secretary Velda, and partly helped, partly hindered by the Chief of Police, Pat Chambers. On the trail of the killer, Mike discovers government conspiracies, and plots used by the CIA and the Mafia.",en,https://image.tmdb.org/t/p/w500/11UUzdaxwPjX8Mfw1ZIpMTY3y6.jpg,5.0,1.0,3.4657359027997265,84112,37191.0
6090,Kiss Me Goodbye,Comedy,Sally Field|James Caan|Jeff Bridges|Claire Trevor|Mildred Natwick,Robert Mulligan,"Not until three years after the death of her husband Jolly, Kay dares to move back into their former home, persuaded by her new fiancée Rupert. But soon her worst expectations come true, when not only her old memories haunt her, but also Jolly's ghost, who doesn't approve of her new mate. Invisible to anyone but Kay, he tries to prevent the wedding.",en,https://image.tmdb.org/t/p/w500/jUhCiZb4iqG5xZgy66ewCLBd1lv.jpg,3.5,1.0,2.4260151319598084,84210,81001.0
6093,The Last Unicorn,Animation|Children|Fantasy,Mia Farrow|Alan Arkin|Tammy Grimes|Jeff Bridges|Christopher Lee,"Jules Bass|Arthur Rankin, Jr.","From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard.",en,https://image.tmdb.org/t/p/w500/2MhDPbadE2ha83qiFwUHPgmKLnV.jpg,3.375,4.0,5.431852954465088,84237,10150.0
6095,Dragon Lord,Action,Jackie Chan|Michael Chan Wai-Man|Suet Lee|Mars|Tien Feng,Jackie Chan,"Dragon and his madcap pal Cowboy spend their days getting into mischief, frustrating the elders, chasing girls, and competing in the village sport. When Dragon overhears a fiendish plot by smugglers to sell China's national treasures overseas, the pair leap into action. Also, Cowboy's wealthy father is kidnapped by the villainous and lethal Big Boss, and the scene is set for a furious martial arts showdown.",cn,https://image.tmdb.org/t/p/w500/qjQhm2jwV4DSTauOydFJVhVyMS3.jpg,3.5,1.0,2.4260151319598084,84266,16407.0
6100,A Midsummer Night's Sex Comedy,Comedy|Romance,Woody Allen|Mia Farrow|José Ferrer|Julie Hagerty|Tony Roberts,Woody Allen,"A nutty inventor, his frustrated wife, a philosopher cousin, his much younger fiancée, a randy doctor, and a free-thinking nurse spend a summer weekend in and around a stunning - and possibly magical - country house.",en,https://image.tmdb.org/t/p/w500/8ahPxayLX8STeSeCy2MRWt4YiYV.jpg,4.0,3.0,5.545177444479562,84329,8288.0
6101,Missing,Drama|Mystery|Thriller,Jack Lemmon|Sissy Spacek|Melanie Mayron|John Shea|Charles Cioffi,Costa-Gavras,Based on the real-life experiences of Ed Horman. A conservative American businessman travels to Chile to investigate the sudden disappearance of his son after a military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the dictatorship.,en,https://image.tmdb.org/t/p/w500/fAAhC4RkpXu7SJgIESWQwVxcelo.jpg,4.0,1.0,2.772588722239781,84335,15600.0
6104,Monty Python Live at the Hollywood Bowl,Comedy,Terry Gilliam|John Cleese|Graham Chapman|Eric Idle|Terry Jones,Terry Hughes|Ian MacNaughton,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.",en,https://image.tmdb.org/t/p/w500/7sQPWnIUVswWtIl35Lj3VKW3Pz0.jpg,4.166666666666667,9.0,9.59410455414186,84352,11949.0
6107,The Night of the Shooting Stars,Drama|War,Omero Antonutti|Margarita Lozano|Claudio Bigagli|Miriam Guidelli|Massimo Bonetti,Vittorio Taviani|Paolo Taviani,"The Night of San Lorenzo, the night of the shooting stars, is the night when dreams come true in Italian folklore. In 1944, a group of Italians flee their town after hearing rumours that the Nazis plan to blow it up and that the Americans are about to arrive to liberate them.",it,https://image.tmdb.org/t/p/w500/u9QgkfHj90rr33KhjLlk5tr7bVg.jpg,4.0,1.0,2.772588722239781,84422,42130.0
6111,Paradise,Adventure|Romance,Willie Aames|Phoebe Cates|Tuvia Tavi|Richard Curnock|Neil Vipond,Stuart Gillard,"After their caravan is attacked and their respective families butchered by Arab marauders, teenagers David and Sarah flee across the desert. But the desert is filled with danger from the elements, animals and the unwholesome appetite of the Jackal, a sheik who wants Sarah for himself. However, the desert also holds temptation and love. David and Sarah hide out in an oasis and build a life for themselves, discovering each other in new ways.",en,https://image.tmdb.org/t/p/w500/vPWQ02RbO82ijIede7SYHcnhzoT.jpg,3.5,1.0,2.4260151319598084,84469,23942.0
